fulwgt,education_num,sex,capital_gain,capital_loss,target,education_numCat,hour_per_weekCat,Occupa_cat,ageCat,Marital Status_cat,Race_cat,WorfClass_cat,native_country_cat
501671,6,1,0,0,0,0,1,0,1,0,0,1,1
29591,13,1,0,2258,1,2,1,0,1,0,1,2,1
301556,9,0,0,0,0,1,0,0,0,0,1,1,1
187240,7,1,0,0,0,1,0,0,0,0,1,1,1
219483,13,0,5013,0,0,2,0,1,1,1,1,1,1
594187,14,1,0,0,1,2,3,1,1,1,1,1,1
200474,2,1,0,0,0,0,1,0,2,0,1,1,1
152795,9,1,0,0,1,1,3,0,1,1,1,2,1
230789,5,1,0,0,0,0,0,0,0,0,0,1,1
311231,15,1,0,1485,1,2,3,1,1,1,1,3,1
114691,9,1,0,0,0,1,1,0,1,0,1,1,1
194591,10,1,0,0,0,1,1,0,1,1,1,1,1
114691,9,1,0,0,1,1,1,0,1,1,1,1,1
42017,10,0,0,0,0,1,1,1,1,0,1,2,1
383384,9,1,0,0,0,1,3,0,1,1,1,2,1
29444,9,1,0,0,0,1,1,0,0,1,0,1,1
277022,10,0,0,0,0,1,1,0,1,0,1,1,0
113324,13,1,0,0,1,2,1,1,1,1,1,2,1
342709,9,1,0,0,0,1,1,0,0,1,1,1,1
179203,8,1,0,0,0,1,3,0,0,0,1,1,1
251474,13,1,0,0,1,2,3,1,1,1,1,1,1
93730,6,1,0,0,0,0,3,0,1,1,1,1,1
37894,9,1,0,0,0,1,0,0,0,0,1,1,1
272918,9,1,0,0,0,1,0,0,0,0,0,2,1
151411,13,1,0,0,1,2,3,1,1,1,1,1,1
210648,13,1,0,0,1,2,3,1,1,1,1,1,1
347491,16,1,0,0,0,2,0,1,1,1,1,3,1
255885,13,1,0,0,1,2,3,1,1,1,1,1,1
356838,9,1,0,0,0,1,0,0,1,0,1,1,1
216164,9,1,0,0,0,1,1,0,1,1,1,1,1
288781,13,1,0,0,0,2,3,0,0,0,1,2,1
439779,10,1,0,0,0,1,0,0,0,0,1,1,1
161638,9,0,0,0,0,1,1,0,0,1,1,1,0
190525,14,1,0,0,0,2,1,1,0,0,1,1,1
276249,14,0,0,0,0,2,1,1,0,0,1,2,1
147265,10,1,0,0,1,1,1,1,1,1,1,1,1
245090,9,1,0,0,0,1,1,0,1,1,1,1,0
219682,14,1,0,0,0,2,3,1,1,0,1,2,1
392100,9,1,0,0,0,1,1,0,0,1,1,1,1
262244,13,1,0,0,1,2,3,0,1,0,0,1,1
171228,9,1,3411,0,0,1,0,0,1,1,1,1,0
218445,10,0,0,0,0,1,1,0,0,0,1,2,0
509462,13,0,0,0,0,2,3,1,1,0,1,1,1
213258,9,1,0,0,0,1,1,0,0,1,1,1,1
118401,10,0,0,0,0,1,0,0,0,0,1,1,1
45814,4,1,0,0,0,0,1,0,2,1,1,3,1
329733,9,1,0,0,1,1,1,1,1,0,1,1,1
29957,14,1,0,0,0,2,0,0,0,0,1,1,1
215854,13,0,0,0,0,2,3,1,1,0,1,1,1
327766,10,1,0,0,0,1,3,0,0,0,1,1,1
80680,10,0,0,0,0,1,1,0,1,0,1,1,1
177792,13,0,0,0,1,2,3,1,1,0,1,1,1
273514,9,1,0,0,0,1,1,0,1,0,1,1,1
202373,10,1,0,0,0,1,1,0,0,1,0,1,1
332785,9,1,0,0,0,1,1,0,0,0,1,2,1
149640,4,1,0,0,0,0,3,0,1,1,1,1,1
40151,11,1,0,0,0,1,0,0,1,1,1,1,1
183686,13,1,0,0,1,2,0,0,2,1,1,3,1
32801,13,0,0,0,1,2,1,1,1,1,0,2,1
134026,10,1,2174,0,0,1,1,0,1,0,1,2,1
96678,14,1,0,0,0,2,3,1,1,1,1,2,1
174533,10,1,7298,0,1,1,3,0,1,1,1,1,1
180807,9,1,991,0,0,1,0,0,2,0,1,1,1
186324,13,1,0,0,1,2,0,0,2,1,1,1,1
257250,11,1,0,0,0,1,2,0,1,1,1,3,1
212800,12,0,0,0,0,2,1,1,0,0,1,1,1
55360,10,1,0,0,0,1,3,0,0,0,0,1,1
195253,15,1,0,0,1,2,3,1,1,1,1,3,1
45156,10,1,0,0,0,1,3,0,1,1,1,1,1
435469,9,0,0,0,0,1,1,0,0,0,1,1,0
231287,10,1,0,0,0,1,1,0,0,0,1,1,1
168854,13,1,0,1848,1,2,3,0,1,1,1,1,1
185057,13,0,3325,0,0,2,1,1,1,0,1,3,1
165517,10,1,0,0,0,1,1,0,2,1,1,1,1
73161,9,1,0,0,1,1,1,0,1,1,1,1,1
178792,9,0,0,0,0,1,1,0,2,0,1,1,1
32897,7,0,0,0,0,1,1,0,1,0,1,1,1
250967,11,1,0,0,0,1,1,0,0,1,1,1,1
41901,10,1,0,1408,0,1,1,0,1,0,1,1,1
379779,13,0,0,0,0,2,1,1,1,0,1,1,1
217838,3,0,0,0,0,0,1,0,1,0,1,1,0
137527,16,0,0,2559,1,2,3,1,1,0,1,3,1
198965,10,1,0,0,1,1,1,0,1,1,1,1,1
70645,14,0,4650,0,0,2,3,1,1,0,1,1,1
175081,5,1,0,0,0,0,3,0,0,0,1,1,1
180299,10,1,0,0,0,1,0,0,0,1,1,1,1
548664,9,1,0,0,0,1,0,0,1,1,1,3,1
278114,4,1,0,0,1,0,1,1,1,1,1,1,1
394927,13,1,0,0,0,2,3,0,0,1,1,1,1
127482,9,1,7298,0,1,1,3,0,1,1,1,3,0
236938,12,0,0,0,0,2,1,0,0,0,1,1,1
232991,3,1,0,0,0,0,1,0,0,1,0,1,0
34378,9,1,0,0,0,1,3,0,1,1,1,1,1
81513,13,1,0,0,1,2,3,1,1,1,1,3,1
106780,10,0,0,0,0,1,0,0,0,0,1,1,1
178596,9,1,0,1408,0,1,3,0,1,0,1,1,1
329026,9,0,0,0,1,1,1,0,1,1,1,1,1
26490,13,0,0,0,0,2,0,0,1,0,1,1,1
338033,10,1,0,0,0,1,0,0,1,0,1,1,1
21154,10,0,0,0,0,1,0,0,0,0,1,1,1
209449,10,1,0,0,1,1,1,0,1,1,0,1,1
389143,10,1,0,0,0,1,1,0,0,0,1,1,1
101260,9,1,0,0,0,1,1,0,1,0,1,1,1
198270,10,0,0,0,0,1,1,0,1,0,1,1,1
45781,9,0,0,0,0,1,1,0,0,0,1,1,1
134566,9,1,0,0,0,1,1,0,0,0,1,1,1
422813,10,1,0,0,1,1,1,0,1,1,1,1,1
103277,13,0,0,0,0,2,3,1,0,0,1,2,1
201871,8,1,0,0,0,1,0,0,0,0,1,1,1
167728,16,1,0,0,1,2,3,1,1,1,1,3,1
211517,7,1,0,0,0,1,1,0,1,1,1,1,1
118212,5,1,0,0,0,0,1,0,1,1,1,1,1
259846,11,1,3471,0,0,1,1,0,1,1,1,1,1
98926,10,0,0,0,0,1,0,0,2,0,1,1,1
207352,13,1,0,0,1,2,1,0,0,1,0,1,0
206609,6,1,0,0,0,0,1,0,1,1,1,1,1
104509,14,0,0,0,0,2,1,1,1,0,1,2,1
170350,9,0,0,0,0,1,1,0,1,0,1,3,1
183884,7,1,0,0,0,1,1,0,2,1,1,1,1
110964,13,0,0,1672,0,2,1,1,1,1,1,2,1
154410,10,1,0,0,0,1,1,0,1,0,1,2,1
274679,14,1,0,0,0,2,3,1,0,0,1,1,1
252662,13,1,0,0,0,2,1,1,1,0,1,1,1
356689,9,1,0,0,0,1,3,0,0,1,1,3,1
205218,10,0,0,0,0,1,0,0,0,0,1,1,1
241306,11,1,0,0,1,1,1,0,1,1,1,1,1
139127,9,0,0,0,0,1,1,0,1,0,1,1,1
175625,15,0,0,0,0,2,1,1,1,0,1,1,1
206459,10,1,0,0,0,1,1,0,1,1,1,1,1
176123,6,1,0,0,0,0,3,0,1,1,0,1,0
111483,9,1,0,0,0,1,1,0,1,0,1,1,1
106118,9,1,0,0,1,1,2,0,2,1,1,3,1
77845,10,1,0,1602,0,1,0,0,0,0,1,1,1
162094,9,1,0,0,0,1,1,0,0,0,1,1,1
216469,9,1,0,1579,0,1,3,0,0,1,1,1,1
381965,13,1,15024,0,1,2,1,1,2,1,1,2,1
145284,9,1,0,0,0,1,2,0,0,0,1,1,1
242482,9,1,0,0,0,1,0,0,0,0,1,1,1
160192,10,1,0,0,0,1,1,0,1,0,1,3,1
156950,9,1,0,0,0,1,0,0,0,0,1,1,1
215572,9,1,0,0,0,1,1,0,1,0,1,1,1
173593,14,1,0,0,0,2,0,0,0,1,1,1,0
193374,10,1,0,0,1,1,1,0,1,1,1,1,1
334039,10,1,0,0,1,1,1,1,1,1,1,2,1
337664,9,1,0,0,0,1,1,0,0,0,1,1,1
113504,13,1,0,0,1,2,1,1,1,1,1,1,1
177072,9,1,0,0,0,1,1,0,0,0,1,1,1
174503,9,0,0,0,0,1,1,0,1,0,1,1,1
214807,9,0,0,0,0,1,1,0,1,0,1,1,1
222596,13,1,15024,0,1,2,3,0,1,1,1,1,1
100345,13,1,0,0,0,2,0,0,0,0,1,1,1
409230,8,1,0,0,0,1,1,0,0,0,1,1,1
112497,15,1,25236,0,1,2,1,1,1,0,1,3,1
115922,13,1,0,0,1,2,1,1,2,1,1,3,1
243560,9,0,0,0,0,1,1,0,0,0,1,1,0
182971,10,1,0,1887,1,1,1,0,1,1,1,2,1
127215,10,1,0,0,0,1,1,0,1,1,1,1,1
276241,13,1,0,0,1,2,1,1,1,1,1,2,1
175109,10,1,0,0,1,1,3,1,1,1,1,2,1
498079,13,0,0,0,0,2,1,1,1,0,1,1,1
344394,10,0,0,0,0,1,1,0,0,1,1,2,1
99872,14,1,3103,0,1,2,1,1,1,1,0,1,0
245302,10,0,0,0,0,1,1,0,0,0,0,1,1
43313,6,1,0,0,0,0,1,0,2,1,1,1,1
188467,9,1,0,0,0,1,1,0,1,0,1,1,1
351278,13,1,0,0,0,2,3,0,1,0,1,3,1
182246,9,1,0,0,0,1,3,0,1,0,1,1,1
79870,10,0,2597,0,0,1,1,1,1,1,1,1,0
387116,10,0,0,0,0,1,1,0,1,0,0,1,0
34248,11,1,0,0,1,1,1,0,1,1,1,1,1
198741,10,1,0,0,1,1,1,0,1,1,1,2,1
32950,10,1,0,0,0,1,1,0,0,0,1,1,1
381153,9,1,0,0,1,1,1,1,1,1,1,1,1
100067,7,0,0,0,1,1,0,0,1,1,0,1,1
208785,12,1,0,0,1,2,3,0,1,0,1,1,1
61559,9,1,0,0,0,1,3,0,1,0,1,1,1
176452,9,1,0,0,0,1,1,0,1,1,1,1,0
328518,11,1,0,0,0,1,0,1,0,0,1,3,1
378546,10,1,0,0,0,1,1,0,0,0,1,1,1
178660,12,1,0,0,0,2,1,0,2,1,1,2,1
235826,9,1,5013,0,0,1,1,0,2,1,1,1,1
22641,9,1,0,0,0,1,1,0,1,1,0,3,1
316027,9,1,0,0,0,1,3,0,2,1,1,1,0
431515,11,1,0,0,1,1,1,0,1,1,1,1,1
149770,9,0,0,0,0,1,3,0,1,0,1,3,1
165916,13,0,0,0,0,2,3,0,1,0,1,1,1
107411,10,0,0,0,0,1,1,0,0,1,1,2,1
217961,9,1,0,0,0,1,3,0,0,0,1,1,0
350387,9,1,0,0,0,1,3,0,1,1,1,3,1
325372,10,1,0,0,0,1,1,1,1,1,1,1,1
156718,10,0,0,0,0,1,1,0,0,0,1,1,1
216472,10,0,0,0,0,1,0,0,0,0,1,1,1
106972,14,0,0,0,0,2,0,1,0,0,1,2,1
131934,9,0,0,0,0,1,3,1,1,0,1,1,1
365908,9,1,2105,0,0,1,1,0,1,1,0,2,1
359193,10,0,0,0,0,1,3,0,1,0,1,2,1
261012,10,0,0,0,0,1,1,0,1,1,0,1,1
272944,13,1,0,1887,1,2,1,1,1,1,1,1,1
113654,9,0,0,0,0,1,1,1,0,0,1,1,1
218955,13,1,0,0,0,2,1,0,1,1,1,1,1
115963,4,1,0,0,0,0,3,0,0,0,1,1,1
80638,10,1,0,0,1,1,2,0,1,1,0,1,1
147258,10,1,0,0,0,1,3,0,1,1,1,1,1
214635,9,1,0,0,0,1,3,0,0,0,1,1,1
200318,9,1,0,0,0,1,3,0,0,1,1,1,1
138270,9,0,0,0,0,1,1,0,1,1,0,1,1
103435,11,1,0,0,0,1,3,1,1,0,1,1,1
133201,3,1,0,0,0,0,1,0,2,1,1,3,0
175183,9,0,0,0,0,1,1,0,0,0,1,1,1
99870,13,1,0,0,0,2,3,0,1,1,1,1,1
113440,13,1,0,0,0,2,3,1,2,0,1,1,1
85690,9,1,0,0,0,1,0,0,0,0,1,1,1
45713,10,1,0,0,0,1,1,0,0,0,1,1,1
376230,14,1,99999,0,1,2,1,0,2,1,1,3,1
145576,14,1,0,1977,1,2,1,0,1,1,1,1,0
113936,13,1,0,0,0,2,1,1,0,0,1,1,1
158291,9,1,0,0,1,1,3,0,1,1,1,1,1
193898,13,1,0,0,1,2,3,0,0,1,1,1,1
191982,11,0,0,0,0,1,3,0,1,0,1,1,1
271160,11,0,0,0,0,1,1,1,1,0,1,1,1
33087,9,1,0,0,0,1,3,0,0,1,1,1,1
106153,9,1,0,0,0,1,3,0,0,0,1,1,1
29444,8,1,0,0,0,1,3,0,0,0,0,1,1
105021,13,1,0,0,1,2,3,0,1,1,1,1,1
239045,16,1,0,0,1,2,3,1,1,1,1,3,1
94413,10,1,0,0,0,1,1,0,1,1,1,1,1
20534,10,1,0,0,1,1,2,0,1,1,1,1,1
350254,2,0,0,0,0,0,1,0,0,0,1,1,0
194746,16,0,0,0,0,2,1,1,2,0,1,1,0
269042,9,1,0,0,0,1,1,0,1,1,0,1,0
447488,5,1,0,0,0,0,0,0,0,0,1,1,0
267706,10,0,0,0,0,1,3,0,0,0,1,1,1
198216,10,0,0,0,0,1,1,1,1,0,1,1,1
227931,13,0,0,0,0,2,1,1,1,0,1,1,1
252646,10,1,7298,0,1,1,3,1,1,1,1,1,1
223342,9,0,2174,0,0,1,1,0,1,0,1,1,0
181776,13,0,0,0,0,2,3,0,0,0,1,1,1
132601,15,1,0,0,1,2,1,1,1,1,1,1,1
205410,9,1,0,0,0,1,1,0,2,1,1,1,1
185912,15,1,99999,0,1,2,0,1,2,1,1,3,1
292570,10,0,0,0,0,1,3,0,1,0,1,1,1
76460,9,0,0,0,0,1,1,0,1,0,1,1,1
295163,8,1,0,0,0,1,1,0,0,0,1,1,1
69847,13,0,0,0,0,2,0,1,0,0,0,1,1
104993,5,1,2907,0,0,0,1,0,0,0,0,1,1
322980,9,1,2354,0,0,1,1,0,1,0,0,1,1
317539,10,1,0,0,0,1,1,0,1,1,0,1,1
195678,13,1,0,0,0,2,1,1,0,1,1,1,1
466502,4,1,0,0,0,0,0,0,1,0,1,1,1
220754,9,0,0,0,0,1,0,0,0,0,1,2,1
202878,4,1,0,2042,0,0,1,0,0,1,1,1,1
343476,9,1,0,0,0,1,0,0,1,0,1,1,1
93227,13,1,0,1977,1,2,3,1,1,1,0,3,0
38622,10,1,0,0,0,1,1,1,2,1,1,3,1
173730,14,1,0,0,0,2,1,1,1,1,1,2,1
300783,10,0,0,0,1,1,3,0,0,1,1,1,1
224644,6,1,0,0,0,0,1,0,2,1,1,1,1
191502,11,1,0,0,0,1,1,0,1,1,1,1,1
61885,8,1,0,0,0,1,0,0,2,0,0,1,1
213887,16,1,0,0,1,2,0,1,1,1,1,3,0
331395,11,1,0,0,0,1,1,1,1,1,1,1,1
145098,10,1,0,0,1,1,1,0,1,1,1,1,1
123075,11,1,0,0,1,1,1,0,1,1,1,1,1
216804,4,1,0,0,0,0,0,0,0,0,1,1,1
188291,15,1,0,0,1,2,1,1,1,1,1,1,1
33610,9,1,0,0,0,1,3,0,0,0,1,1,1
234901,12,1,0,0,0,2,1,0,1,0,1,1,1
349148,10,1,0,0,0,1,1,0,1,1,1,3,1
168443,9,0,0,0,0,1,0,0,0,0,1,1,1
211860,9,0,0,0,0,1,0,0,1,0,0,1,1
193961,13,1,0,0,1,2,1,1,1,1,0,1,0
52532,16,1,0,1887,1,2,3,1,1,1,1,2,1
75804,9,1,0,0,1,1,2,0,2,1,1,3,1
176185,9,1,0,0,0,1,1,0,1,1,1,3,1
306779,10,1,0,0,0,1,3,0,0,0,1,1,1
265192,9,1,0,0,0,1,3,0,1,1,1,1,1
139347,9,0,0,0,0,1,1,0,1,0,1,1,1
107682,10,0,0,0,0,1,1,0,1,0,1,1,1
34173,13,0,0,0,0,2,1,0,1,0,1,1,1
128378,9,1,0,0,0,1,1,0,1,1,0,1,1
195638,10,0,0,0,0,1,1,0,1,0,1,3,1
59287,10,1,0,0,0,1,1,0,1,1,1,1,1
162442,13,0,0,0,1,2,1,1,1,1,1,3,1
344743,10,0,0,0,1,1,3,0,1,1,0,1,1
112077,9,1,5013,0,0,1,1,0,1,1,1,1,1
176795,13,0,0,0,1,2,1,0,0,0,1,1,1
137815,10,1,7298,0,1,1,1,0,1,1,1,1,1
309620,14,1,0,0,0,2,0,1,1,1,0,1,0
336880,9,1,0,0,1,1,1,0,1,1,1,1,1
206600,7,1,0,0,0,1,0,0,0,0,1,1,0
193051,13,1,0,0,0,2,0,0,0,1,1,1,1
229062,10,1,0,1887,1,1,1,0,2,1,1,2,1
62793,9,0,0,0,0,1,1,0,1,0,1,1,1
264939,13,0,0,0,0,2,3,1,1,0,1,1,0
370552,1,1,0,0,0,0,1,0,1,1,1,1,0
163678,9,1,0,0,0,1,3,0,1,1,1,1,1
558490,9,1,0,0,0,1,1,0,1,0,0,1,1
124680,13,0,13550,0,1,2,0,0,0,0,1,1,1
208843,4,1,0,0,0,0,0,0,2,0,1,1,1
95078,9,0,0,0,0,1,0,0,0,0,1,1,1
169679,9,1,0,0,0,1,1,0,0,1,1,1,1
101320,9,0,0,0,0,1,1,0,1,0,1,1,1
168906,12,0,0,0,0,2,0,0,1,0,1,1,1
212582,10,0,0,0,0,1,0,0,0,0,1,1,1
99897,10,1,0,0,0,1,1,0,0,1,1,1,1
104892,10,1,2829,0,0,1,1,0,1,1,1,1,1
175224,9,1,0,0,0,1,3,0,1,1,1,1,0
149704,9,0,0,0,0,1,1,0,0,0,1,1,1
214542,10,0,0,0,0,1,1,0,1,0,0,2,1
167319,13,1,0,0,0,2,1,1,1,1,1,1,1
43716,10,1,0,0,0,1,0,0,1,1,1,2,1
191935,12,1,0,0,0,2,0,0,0,0,1,1,1
338611,10,0,0,0,0,1,1,0,1,0,1,1,1
136419,12,1,0,0,1,2,2,0,1,1,1,1,1
72321,7,0,0,0,0,1,0,0,0,0,1,1,1
189956,13,0,0,0,1,2,1,1,1,1,0,2,1
403782,11,1,0,0,0,1,3,0,1,0,1,1,1
456661,4,1,0,0,0,0,1,0,1,1,1,1,0
279041,9,1,0,0,0,1,1,0,0,0,0,1,1
65716,11,0,0,0,0,1,1,0,1,0,1,3,1
189809,10,1,0,0,0,1,3,1,1,1,0,1,0
223637,9,0,0,0,0,1,0,0,2,0,0,2,1
199343,9,1,0,0,0,1,1,0,0,1,1,2,1
139344,10,0,0,0,1,1,1,0,2,1,1,1,1
119098,14,1,0,0,0,2,1,1,1,1,1,1,1
195025,9,0,0,0,0,1,0,0,1,0,0,1,1
186720,10,0,0,0,0,1,3,0,0,0,1,1,1
328923,9,0,0,0,0,1,1,0,0,0,1,1,1
159472,5,1,0,0,0,0,1,0,2,1,1,2,1
138662,10,0,0,0,0,1,1,0,1,0,1,1,1
286342,14,0,0,0,1,2,0,1,1,0,1,2,1
181705,9,1,0,0,0,1,3,1,1,1,1,1,1
193882,13,1,0,0,0,2,1,0,1,1,1,1,1
216497,13,0,0,0,0,2,1,0,1,0,1,1,0
124919,13,1,0,0,1,2,3,0,1,1,0,3,0
109463,10,0,0,1617,0,1,0,0,2,0,1,1,1
256274,9,0,0,0,0,1,1,0,2,0,1,1,1
326379,9,1,0,0,0,1,1,0,1,0,1,1,1
243142,9,0,0,0,0,1,1,0,1,0,1,1,1
155118,14,0,0,0,1,2,2,1,1,1,1,2,1
189607,13,0,0,0,0,2,1,0,1,0,0,1,1
39478,10,1,0,0,0,1,2,0,0,0,1,1,1
206951,10,1,0,0,1,1,1,0,1,1,1,1,1
127647,9,0,0,0,0,1,1,0,0,0,1,1,1
234298,13,1,6849,0,0,2,3,1,1,0,1,1,1
182302,9,1,0,0,0,1,1,1,1,1,1,1,1
166597,14,1,0,0,1,2,1,0,1,1,1,2,1
33363,9,1,0,0,1,1,2,0,0,1,1,3,1
167537,10,1,0,0,1,1,0,1,2,1,1,3,1
179378,9,0,0,0,0,1,1,1,1,1,0,1,1
297551,9,1,0,0,0,1,3,1,1,1,1,2,1
198362,11,0,0,0,0,1,1,1,1,0,1,1,1
240504,9,1,0,0,0,1,1,0,1,1,1,1,1
169662,9,1,0,0,0,1,1,0,0,1,1,3,1
210488,9,1,0,0,1,1,3,1,2,1,1,1,1
154835,10,0,0,0,0,1,1,0,0,0,0,1,0
192793,16,1,0,0,1,2,1,1,1,1,1,1,0
49436,12,0,0,1380,0,2,1,1,1,0,1,1,1
136331,9,1,0,0,0,1,1,0,1,1,1,1,1
509048,9,0,0,0,0,1,1,0,0,0,0,1,1
318610,10,0,0,0,0,1,1,0,1,0,0,1,1
104521,10,1,0,0,0,1,1,0,1,1,1,1,1
247695,9,1,0,0,1,1,3,0,1,1,1,1,1
219546,10,1,0,0,0,1,3,0,1,0,1,1,0
169699,9,0,0,0,0,1,1,0,0,0,1,1,1
131302,11,0,0,0,0,1,3,0,1,0,0,2,1
171852,13,0,0,0,0,2,1,1,1,0,0,1,1
340091,16,0,0,0,1,2,1,1,1,1,1,2,1
204641,9,1,0,0,0,1,0,0,0,0,1,1,1
213431,9,0,0,0,0,1,1,1,1,0,0,1,1
377018,13,1,0,0,1,2,3,1,1,1,1,2,1
184543,10,0,0,0,0,1,1,0,0,0,1,1,1
233022,7,0,0,0,0,1,0,0,2,0,1,1,1
177420,10,0,0,0,0,1,1,0,0,0,0,1,1
21101,9,1,0,0,0,1,3,0,2,1,0,3,1
52486,7,0,0,0,0,1,0,0,0,0,1,1,1
183273,14,0,15024,0,1,2,0,1,1,1,1,1,1
36177,13,1,0,0,1,2,3,1,1,1,1,2,1
124956,13,0,99999,0,1,2,3,1,1,0,0,1,1
102350,10,1,0,0,0,1,1,0,1,0,1,1,1
165930,9,1,0,0,0,1,1,0,1,1,1,1,1
297574,12,1,0,0,1,2,2,1,1,1,1,1,1
120277,10,1,0,0,0,1,1,0,1,0,1,1,1
155972,9,1,0,0,1,1,3,0,1,1,1,1,1
162852,9,0,0,0,0,1,1,0,1,0,1,2,1
64860,10,0,0,0,0,1,0,0,0,1,1,1,1
226013,9,1,5178,0,1,1,1,0,1,1,0,1,1
322674,12,1,0,0,0,2,3,0,0,0,1,1,1
202242,9,1,0,0,0,1,3,0,2,1,1,1,1
175262,1,1,0,0,0,0,1,0,1,1,0,1,0
201682,13,0,0,0,0,2,1,0,0,1,1,1,1
166330,9,0,0,0,0,1,1,0,2,1,1,1,1
147612,9,0,0,0,0,1,0,0,0,0,1,3,1
213154,10,0,0,0,0,1,1,0,1,1,0,2,1
33798,14,0,0,0,0,2,1,1,1,0,1,2,1
199198,11,0,0,0,0,1,1,1,2,0,0,2,1
90915,13,0,0,0,0,2,1,0,0,1,0,1,1
337778,10,1,0,0,1,1,3,1,1,1,1,3,0
187203,9,1,0,0,0,1,1,0,1,0,1,1,1
361817,9,1,0,0,0,1,3,0,1,0,1,3,1
226546,15,1,0,0,0,2,0,1,2,1,1,3,1
100168,4,0,0,0,0,0,1,0,0,1,1,1,1
272625,11,0,0,0,1,1,1,0,1,0,0,2,1
254516,5,1,0,0,0,0,1,0,1,0,0,1,1
207375,9,0,0,0,0,1,3,0,1,0,1,1,1
39092,10,1,4064,0,0,1,3,1,0,1,1,1,1
48271,10,0,0,0,1,1,1,0,1,1,1,1,1
152102,9,1,0,0,0,1,2,0,2,0,1,3,1
234665,11,1,0,0,0,1,3,0,0,1,1,1,1
127651,9,1,0,1887,1,1,3,0,0,1,1,3,1
180060,13,1,0,0,0,2,1,1,0,0,1,1,1
32477,10,1,0,0,0,1,0,0,0,0,1,1,1
137658,13,0,0,0,0,2,3,1,0,0,1,1,1
228287,9,1,0,0,0,1,3,0,2,1,1,1,1
159442,15,0,13550,0,1,2,3,0,1,0,1,1,1
33310,9,0,0,0,0,1,1,0,1,0,1,1,1
270546,9,0,0,0,0,1,0,0,1,0,1,1,1
290290,10,1,0,0,0,1,3,0,1,0,1,2,1
287037,8,1,0,0,0,1,0,0,1,0,1,3,1
128516,9,0,0,0,1,1,1,0,1,1,1,1,1
185195,13,1,0,0,0,2,2,1,1,1,1,3,1
49657,13,1,7298,0,1,2,1,1,1,1,1,2,1
98005,7,0,0,0,0,1,0,0,0,0,1,1,1
283635,15,0,0,0,0,2,0,1,1,0,1,3,1
98360,9,1,0,0,0,1,1,1,1,1,1,1,1
202872,14,0,0,0,1,2,1,1,1,1,1,2,1
118365,6,0,0,0,0,0,0,0,1,0,0,3,1
184285,13,1,0,0,0,2,3,1,1,0,1,3,1
345831,10,1,0,0,1,1,1,0,1,1,1,1,1
99679,15,1,0,0,1,2,3,1,1,0,1,2,1
253354,13,1,0,0,0,2,3,1,1,1,1,1,1
190650,13,1,0,0,0,2,1,0,0,0,0,1,0
287737,10,0,0,1485,1,1,1,1,1,1,1,1,1
204389,9,0,0,0,0,1,0,0,0,0,0,1,0
294870,12,1,0,0,0,2,1,0,1,1,1,2,1
159442,9,0,0,0,0,1,0,1,1,0,1,1,1
161662,14,1,0,0,1,2,3,1,1,1,1,2,1
52738,10,1,0,0,0,1,1,0,1,1,1,1,1
252024,9,1,0,0,0,1,0,0,0,0,1,1,0
189702,4,1,0,0,0,0,1,0,0,1,1,1,1
407913,9,1,0,0,0,1,1,0,1,0,0,1,1
166527,10,0,0,0,0,1,0,0,0,0,0,1,1
34918,11,0,0,0,0,1,1,0,0,0,1,3,1
201686,7,1,0,0,0,1,0,0,0,0,1,2,1
179759,10,0,0,0,0,1,1,0,0,1,1,2,1
94954,9,0,0,0,0,1,1,0,1,0,1,1,1
350498,10,1,0,1258,0,1,0,0,2,1,1,1,1
201743,10,0,0,0,0,1,0,0,0,0,1,1,1
119344,6,0,0,0,0,0,1,1,2,1,1,3,1
149726,9,1,0,0,0,1,3,0,1,1,1,1,1
419146,4,1,0,0,0,0,1,0,0,0,1,1,0
174789,13,1,0,2001,0,2,1,0,1,0,1,1,1
171234,10,0,0,0,0,1,3,0,1,0,1,1,1
206325,7,1,0,0,0,1,3,0,0,1,1,1,1
202682,9,1,0,0,0,1,1,0,2,1,1,1,1
121055,13,1,0,0,0,2,3,0,1,1,1,1,1
160187,9,0,14084,0,1,1,1,1,1,0,0,1,1
84366,6,0,0,0,0,0,1,0,0,1,1,1,0
139391,10,1,0,0,1,1,3,0,2,1,1,1,1
124094,9,1,5013,0,0,1,0,0,1,1,1,2,1
30759,4,1,0,0,0,0,3,1,1,1,1,1,1
137875,10,0,0,0,0,1,0,0,1,0,1,1,1
238384,9,0,0,0,0,1,0,0,0,0,1,1,1
340755,14,1,0,0,1,2,1,0,1,1,1,1,1
224947,13,1,0,0,0,2,1,1,1,0,1,2,1
111994,10,0,0,0,0,1,3,0,1,0,1,2,1
125491,10,0,0,0,0,1,0,0,0,0,0,1,1
99185,12,1,0,0,0,2,1,0,1,1,1,2,1
249935,9,1,0,0,0,1,3,0,1,1,1,1,1
206775,10,1,0,0,0,1,3,0,1,1,1,1,1
230704,12,1,0,0,0,2,0,0,0,0,0,1,0
242361,10,1,0,0,0,1,3,1,1,1,0,1,1
134746,6,0,0,0,0,0,1,0,0,1,1,1,1
198613,9,1,0,2002,0,1,1,1,1,1,1,3,1
174040,9,1,0,0,0,1,1,0,2,0,1,1,1
165953,9,1,0,1902,0,1,1,0,1,1,1,1,1
273604,13,0,0,0,0,2,1,0,1,0,1,1,1
